"icao","call_sign","time","lat","lon","baro_alt","geo_alt","velocity","heading","vertical_rate","diff_time","Time"
"4aaa15","SEJPU",1623062100,59.320026979608,18.0270490975216,403.86,495.3,65.534592892754,202.1354918781,-0.32512,10,0.496621621621622
"4aaa15","SEJPU",1623062110,59.3146269200212,18.0227871598868,411.48,502.92,65.0583545578279,202.306205054908,0.32512,10,0.5
"4aaa15","SEJPU",1623062120,59.3094130693856,18.0186199319774,411.48,502.92,65.3424889780845,201.71764378651,0,10,0.503378378378378
"4aaa15","SEJPU",1623062130,59.3037872314453,18.0141906738281,403.86,495.3,65.3424889780845,201.71764378651,0.32512,10,0.506756756756757
"4aaa15","SEJPU",1623062140,59.2982940673828,18.0098876953125,411.48,502.92,64.8648402295429,201.885792016673,0.32512,10,0.510135135135135
"4aaa15","SEJPU",1623062150,59.2929335771981,18.0057394093481,411.48,502.92,65.4497322774914,200.714174844349,0.65024,10,0.513513513513513
"4aaa15","SEJPU",1623062160,59.2876266220869,18.0018563106142,411.48,502.92,66.1135600524595,200.973493421321,-1.30048,10,0.516891891891892
"4aaa15","SEJPU",1623062170,59.2818075923596,17.9974049535291,411.48,502.92,65.931171941342,200.556045219583,0.97536,10,0.52027027027027
"4aaa15","SEJPU",1623062180,59.2764540850106,17.99342714507,419.1,510.54,66.1135600524595,200.973493421321,-2.27584,10,0.523648648648649
"4aaa15","SEJPU",1623062190,59.2709609209481,17.9893546268858,411.48,502.92,66.5941747184538,200.815065966367,0,10,0.527027027027027
"4aaa15","SEJPU",1623062200,59.2652893066406,17.9851684570312,411.48,502.92,67.4451583850877,201.47679097954,-0.97536,10,0.530405405405405
"4aaa15","SEJPU",1623062210,59.2595556226827,17.9808307516164,411.48,502.92,68.7009096592718,200.606260613837,-0.32512,10,0.533783783783784
"4aaa15","SEJPU",1623062220,59.2537994384766,17.9766540527344,403.86,495.3,67.8617742149108,199.945997861601,-0.65024,10,0.537162162162162
"4aaa15","SEJPU",1623062230,59.2480316162109,17.9727172851562,411.48,510.54,67.0318755329956,199.269294398469,1.30048,10,0.540540540540541
"4aaa15","SEJPU",1623062240,59.2424011230469,17.9687805175781,411.48,510.54,66.4131065165648,200.400209394843,-0.97536,10,0.543918918918919
"4aaa15","SEJPU",1623062250,59.2369079589844,17.9644775390625,396.24,495.3,65.3971443324383,204.145541960422,0,10,0.547297297297297
"4aaa15","SEJPU",1623062260,59.2332536083157,17.9574374494882,403.86,502.92,56.9385169012682,251.565051177078,-1.6256,10,0.550675675675676
"4aaa15","SEJPU",1623062270,59.2348022460938,17.9488220214844,388.62,472.44,51.5805475029512,321.072456407208,-2.60096,10,0.554054054054054
"4aaa15","SEJPU",1623062280,59.2388398768538,17.9473035088901,373.38,472.44,50.9325541357497,0.578725565607762,1.95072,10,0.557432432432432
"4aaa15","SEJPU",1623062290,59.2434539794922,17.9479064941406,381,480.06,47.624290353721,10.5816355209438,-0.97536,10,0.560810810810811
"4aaa15","SEJPU",1623062300,59.2472534179688,17.9498291015625,373.38,472.44,41.6921871357842,15.751173663453,-0.32512,10,0.564189189189189
"4aaa15","SEJPU",1623062310,59.2506641452595,17.9517548659752,365.76,464.82,34.838153757306,16.2940474565989,-0.65024,10,0.567567567567568
"4aaa15","SEJPU",1623062320,59.2532043457031,17.9536743164062,373.38,472.44,28.6845781559329,32.5500034921934,0.65024,10,0.570945945945946
"4aaa15","SEJPU",1623062330,59.255126953125,17.9566040039062,373.38,472.44,25.2287449761592,39.2072035049678,-1.30048,10,0.574324324324324
"4aaa15","SEJPU",1623062340,59.256669383938,17.9587633856412,365.76,457.2,20.9474117519919,24.6768631703371,-0.32512,10,0.577702702702703
"4aaa15","SEJPU",1623062350,59.2583312988281,17.9600830078125,365.76,457.2,17.2932782006096,30.3791260113683,0.65024,10,0.581081081081081
"4aaa15","SEJPU",1623062360,59.2592926025391,17.9620971679688,373.38,464.82,15.9809194703008,56.8214883406073,0.32512,10,0.584459459459459
"4aaa15","SEJPU",1623062370,59.2597961425781,17.9645690917969,373.38,464.82,15.43332,90,0.32512,10,0.587837837837838
"4aaa15","SEJPU",1623062380,59.2587642346398,17.9665295831088,373.38,464.82,17.7166028954565,154.179008025811,-0.32512,10,0.591216216216216
"4aaa15","SEJPU",1623062390,59.25732421875,17.9671325683594,365.76,457.2,15.9809194703008,183.691385986451,-1.30048,10,0.594594594594595
"4aaa15","SEJPU",1623062400,59.256157309322,17.9659613247575,350.52,441.96,13.8422723385456,228.012787504183,-1.30048,10,0.597972972972973
"4aaa15","SEJPU",1623062410,59.2557848914195,17.9635935816272,335.28,426.72,15.4418916863037,268.090847567004,-0.97536,10,0.601351351351351
"4aaa15","SEJPU",1623062420,59.2562038615598,17.9612258384968,335.28,426.72,15.43332,306.869897645844,0.65024,10,0.60472972972973
"4aaa15","SEJPU",1623062430,59.2571411132812,17.9590759277344,342.9,434.34,14.1915697078405,316.468800714386,0.65024,10,0.608108108108108
"4aaa15","SEJPU",1623062440,59.2581939697266,17.9578857421875,335.28,426.72,16.1128591250099,343.300755766006,0.32512,10,0.611486486486487
"4aaa15","SEJPU",1623062450,59.2598349361096,17.9576268689386,342.9,434.34,20.0896804213606,13.3245312618908,0.65024,10,0.614864864864865
"4aaa15","SEJPU",1623062460,59.2613711599576,17.9598051926185,342.9,434.34,23.14998,53.130102354156,1.30048,10,0.618243243243243
"4aaa15","SEJPU",1623062470,59.2621765136719,17.9639282226562,342.9,441.96,24.7200914374325,77.9885216136346,0.32512,10,0.621621621621622
"4aaa15","SEJPU",1623062480,59.2621159957627,17.9679502289871,350.52,441.96,24.2444527533837,107.281498371817,1.30048,10,0.625
"4aaa15","SEJPU",1623062490,59.260765980866,17.9713597790948,358.14,449.58,23.8704233420735,142.88313931673,-0.32512,10,0.628378378378378
"4aaa15","SEJPU",1623062500,59.2588573391155,17.9720227471713,350.52,441.96,22.4122888188629,189.246112745563,0,10,0.631756756756757
"4aaa15","SEJPU",1623062510,59.2570495605469,17.9702453613281,350.52,441.96,21.1485919918996,221.054813770962,0.32512,10,0.635135135135135
"4aaa15","SEJPU",1623062520,59.2562038615598,17.967476680361,358.14,441.96,16.7569818139573,252.121303404159,1.30048,10,0.638513513513513
"4aaa15","SEJPU",1623062530,59.2562255859375,17.9646606445312,365.76,457.2,15.8478814057294,283.134022306396,-0.65024,10,0.641891891891892
"4aaa15","SEJPU",1623062540,59.2568555928893,17.9619835162985,365.76,457.2,16.9844448174864,305.134193056916,0.32512,10,0.64527027027027
"4aaa15","SEJPU",1623062550,59.2577400854078,17.9598999023438,373.38,464.82,15.6462034356837,316.33221985387,0.97536,10,0.648648648648649
"4aaa15","SEJPU",1623062560,59.2592010498047,17.9590759277344,381,472.44,18.00554,0,0,10,0.652027027027027
"4aaa15","SEJPU",1623062570,59.2605743408203,17.9592590332031,373.38,464.82,18.0128877007751,1.63657704161672,-0.65024,10,0.655405405405405
"4aaa15","SEJPU",1623062580,59.2622556524762,17.9602787412446,373.38,464.82,18.9158757289181,45,-0.97536,10,0.658783783783784
"4aaa15","SEJPU",1623062590,59.2630935927569,17.9636882913524,365.76,457.2,24.0966360375133,73.8865817669107,0.65024,10,0.662162162162162
"4aaa15","SEJPU",1623062600,59.263326353946,17.9679502289871,373.38,464.82,24.4455647631444,98.4711446330148,0.97536,10,0.665540540540541
"4aaa15","SEJPU",1623062610,59.262302204714,17.97145448882,381,472.44,23.3265043567101,138.576334374997,1.30048,10,0.668918918918919
"4aaa15","SEJPU",1623062620,59.2603470107256,17.9738222319504,388.62,487.68,25.7838593773243,151.389540334035,0.32512,10,0.672297297297297
"4aaa15","SEJPU",1623062630,59.2583312988281,17.97509765625,396.24,495.3,21.2484678343173,173.047042531826,0.65024,10,0.675675675675676
"4aaa15","SEJPU",1623062640,59.2568555928893,17.9740116514009,388.62,480.06,17.7016584787139,215.537677791974,-1.95072,10,0.679054054054054
"4aaa15","SEJPU",1623062650,59.2558314436573,17.9720227471713,381,472.44,15.1302519543675,234.688786560367,-0.65024,10,0.682432432432432
"4aaa15","SEJPU",1623062660,59.2552642822266,17.9696960449219,373.38,464.82,14.641332917469,251.565051177078,0,10,0.685810810810811
"4aaa15","SEJPU",1623062670,59.2548072944253,17.9671925511853,365.76,457.2,16.4380757495473,249.863696571752,0,10,0.689189189189189
"4aaa15","SEJPU",1623062680,59.2545279809984,17.9642565497037,365.76,457.2,16.4702442260095,268.210089391754,0,10,0.692567567567568
"4aaa15","SEJPU",1623062690,59.2547141899497,17.9616993871228,373.38,464.82,15.8478814057294,283.134022306396,0.97536,10,0.695945945945946
"4aaa15","SEJPU",1623062700,59.2551797123279,17.9588580953664,388.62,480.06,17.4076782013202,304.159694545669,2.60096,10,0.699324324324324
"4aaa15","SEJPU",1623062710,59.2562969660355,17.956490352236,396.24,487.68,18.6410542098769,320.599339336521,-1.30048,10,0.702702702702703
"4aaa15","SEJPU",1623062720,59.2576904296875,17.9550476074219,388.62,487.68,19.7173708237377,344.875992691689,0.32512,10,0.706081081081081
"4aaa15","SEJPU",1623062730,59.2596021749205,17.9549749966325,381,472.44,21.7105120273847,13.7069610040798,-1.30048,10,0.709459459459459
"4aaa15","SEJPU",1623062740,59.2614177121955,17.9569639008621,373.38,464.82,22.7405197243103,37.6476206401076,-0.65024,10,0.712837837837838
"4aaa15","SEJPU",1623062750,59.2629073838056,17.9597104828933,365.76,457.2,22.4299943822449,53.3929251873925,-0.32512,10,0.716216216216216
"4aaa15","SEJPU",1623062760,59.2635591151351,17.9634041621767,365.76,457.2,23.5129611547568,79.9194020124577,-0.32512,10,0.719594594594595
"4aaa15","SEJPU",1623062770,59.2635498046875,17.9674987792969,373.38,464.82,21.8260104564439,98.130102354156,0,10,0.722972972972973
"4aaa15","SEJPU",1623062780,59.2629089355469,17.9707946777344,358.14,457.2,21.7044161373228,121.429565614838,-1.6256,10,0.726351351351351
"4aaa15","SEJPU",1623062790,59.2616970256223,17.9741063611261,358.14,449.58,23.7146966439379,130.601294645004,1.30048,10,0.72972972972973
"4aaa15","SEJPU",1623062800,59.2599745928231,17.9766635237069,373.38,464.82,24.6557719231297,156.644435140714,1.30048,10,0.733108108108108
"4aaa15","SEJPU",1623062810,59.2578735351562,17.9775695800781,381,472.44,22.6413811998392,181.301952672579,0.97536,10,0.736486486486487
"4aaa15","SEJPU",1623062820,59.2557383391817,17.9764741042565,388.62,487.68,29.9616708150482,195.945395900923,0,10,0.739864864864865
"4aaa15","SEJPU",1623062830,59.252852100437,17.9750534583782,381,472.44,34.3446759783689,196.534837857345,0,10,0.743243243243243
"4aaa15","SEJPU",1623062840,59.2498727572166,17.9729698444235,388.62,480.06,36.1211497829247,197.402704131356,1.30048,10,0.746621621621622
"4aaa15","SEJPU",1623062850,59.2468414306641,17.9715270996094,388.62,480.06,36.3257210371948,192.264773727892,-0.65024,10,0.75
"4aaa15","SEJPU",1623062860,59.2435416528734,17.9706021012931,373.38,464.82,34.9973194350854,181.684684317896,-0.97536,10,0.753378378378378
"4aaa15","SEJPU",1623062870,59.2405157574153,17.9707915207435,365.76,457.2,34.5635930990964,175.732106699709,-0.97536,10,0.756756756756757
"4aaa15","SEJPU",1623062880,59.2375364141949,17.9718333277209,365.76,457.2,31.381084,169.61114218453,-0.32512,10,0.760135135135135
"4aaa15","SEJPU",1623062890,59.2348937988281,17.9723510742188,358.14,449.58,28.8272311449962,177.954591511113,0,10,0.763513513513513
"4aaa15","SEJPU",1623062900,59.2324676513672,17.9728088378906,358.14,449.58,24.8854807503942,172.874983651098,0,10,0.766891891891892
"4aaa15","SEJPU",1623062910,59.2305070262844,17.9737275222252,365.76,457.2,21.4961273366031,158.962488974578,1.6256,10,0.77027027027027
"4aaa15","SEJPU",1623062920,59.2288513183594,17.9753723144531,381,472.44,19.5556398284873,153.434948822922,0.32512,10,0.773648648648649
"4aaa15","SEJPU",1623062930,59.2274322509766,17.9772033691406,381,472.44,19.1384230992061,143.746162262555,-0.97536,10,0.777027027027027
"4aaa15","SEJPU",1623062940,59.2258758544922,17.978759765625,373.38,464.82,21.4159521453679,155.897765498839,0.97536,10,0.780405405405405
"4aaa15","SEJPU",1623062950,59.2238616943359,17.9804077148438,365.76,457.2,23.7537240305168,162.34987578007,-1.95072,10,0.783783783783784
"4aaa15","SEJPU",1623062960,59.2218483100503,17.9823461072198,350.52,441.96,29.2464920523394,140.7105931375,-2.60096,10,0.787162162162162
"4aaa15","SEJPU",1623062970,59.2203369140625,17.9867248535156,342.9,434.34,32.2913511454049,112.479434397103,1.30048,10,0.790540540540541
"4aaa15","SEJPU",1623062980,59.2191925048828,17.9922180175781,358.14,449.58,32.767296446377,112.1354918781,0,10,0.793918918918919
"4aaa15","SEJPU",1623062990,59.2181396484375,17.997802734375,350.52,441.96,36.6123690379882,109.707978842979,-0.32512,10,0.797297297297297
"4aaa15","SEJPU",1623063000,59.2171325683594,18.0040283203125,350.52,441.96,38.0584266524685,103.284866484902,0.65024,10,0.800675675675676
"4aaa15","SEJPU",1623063010,59.2164016982256,18.0108537345097,350.52,441.96,39.2497510081358,100.573523418561,-2.27584,10,0.804054054054054
"4aaa15","SEJPU",1623063020,59.2157034146584,18.017578125,342.9,434.34,39.4515159651542,102.042575142885,-0.65024,10,0.807432432432432
"4aaa15","SEJPU",1623063030,59.2149353027344,18.0246276855469,342.9,434.34,39.1788877967305,103.671307132196,-0.32512,10,0.810810810810811
"4aaa15","SEJPU",1623063040,59.2140655517578,18.0309448242188,335.28,426.72,39.4347416474755,105.124007308311,0.32512,10,0.814189189189189
"4aaa15","SEJPU",1623063050,59.2131500244141,18.0377197265625,335.28,426.72,39.931592637214,104.931417178138,0.32512,10,0.817567567567568
"4aaa15","SEJPU",1623063060,59.2125378624868,18.0449492355873,335.28,426.72,40.3928639566872,96.581944655178,-0.32512,10,0.820945945945946
"4aaa15","SEJPU",1623063070,59.2120513916016,18.0519104003906,342.9,434.34,40.0903406912803,98.8579587636284,0.32512,10,0.824324324324324
"4aaa15","SEJPU",1623063080,59.2115478515625,18.0586853027344,342.9,434.34,38.9247517885933,97.5946433685914,0,10,0.827702702702703
"4aaa15","SEJPU",1623063090,59.2110900878906,18.0653686523438,342.9,434.34,38.8021752889539,96.0885281541952,0.65024,10,0.831081081081081
"4aaa15","SEJPU",1623063100,59.2108154296875,18.0718467975485,350.52,441.96,38.6689456103784,93.8140748342904,-0.65024,10,0.834459459459459
"4aaa15","SEJPU",1623063110,59.2105407714844,18.0788269042969,342.9,434.34,39.2193967385837,94.5139884580013,0,10,0.837837837837838
"4aaa15","SEJPU",1623063120,59.2103576660156,18.0858764648438,358.14,449.58,38.6689456103784,93.8140748342904,3.2512,10,0.841216216216216
"4aaa15","SEJPU",1623063130,59.210163698358,18.0922093884698,388.62,480.06,38.6689456103784,93.8140748342904,2.27584,10,0.844594594594595
"4aaa15","SEJPU",1623063140,59.2099914550781,18.0993347167969,403.86,495.3,39.625547928879,91.4878675288278,0.65024,10,0.847972972972973
"4aaa15","SEJPU",1623063150,59.2100240416446,18.1061317180765,403.86,495.3,39.625547928879,88.5121324711722,-0.97536,10,0.851351351351351
"4aaa15","SEJPU",1623063160,59.2100372314453,18.1133422851562,403.86,495.3,39.6155284046102,90.7440592028887,0,10,0.85472972972973
"4aaa15","SEJPU",1623063170,59.2098843849311,18.1201487574084,403.86,495.3,38.6381350605354,93.0528825147924,0.32512,10,0.858108108108108
"4aaa15","SEJPU",1623063180,59.2098083496094,18.1268005371094,403.86,502.92,39.6155284046102,89.2559407971113,1.30048,10,0.861486486486487
"4aaa15","SEJPU",1623063190,59.2101745605469,18.1338500976562,411.48,510.54,41.0686158213754,77.7047335770018,0.97536,10,0.864864864864865
"4aaa15","SEJPU",1623063200,59.2109085341631,18.1396589608028,403.86,502.92,39.8652610421866,70.3959118491706,-0.32512,10,0.868243243243243
"4aaa15","SEJPU",1623063210,59.212646484375,18.1468505859375,403.86,495.3,39.1281926435628,61.7502645050257,-1.6256,10,0.871621621621622
"4aaa15","SEJPU",1623063220,59.2144930564751,18.152918322333,403.86,495.3,38.9519386274507,56.3099324740202,0.32512,10,0.875
"4aaa15","SEJPU",1623063230,59.2163543701172,18.1582946777344,411.48,502.92,39.2396355272733,55.6849124000027,0.97536,10,0.878378378378378
"4aaa15","SEJPU",1623063240,59.2184499966896,18.1639993601832,411.48,510.54,39.5319336112981,55.0690626988894,0.32512,10,0.881756756756757
"4aaa15","SEJPU",1623063250,59.2204742431641,18.1698303222656,411.48,502.92,39.6656007166603,56.1038334366361,-0.32512,10,0.885135135135135
"4aaa15","SEJPU",1623063260,59.2224069369041,18.1753645272091,411.48,510.54,40.3797579005483,55.9050220452345,0.97536,10,0.888513513513513
"4aaa15","SEJPU",1623063270,59.2245483398438,18.1812744140625,411.48,510.54,41.15552,53.130102354156,0.32512,10,0.891891891891892
"4aaa15","SEJPU",1623063280,59.2269690562103,18.1868244039601,411.48,510.54,40.0209658995266,43.95837332399,-0.65024,10,0.89527027027027
"4aaa15","SEJPU",1623063290,59.2296225337659,18.1906127929688,403.86,510.54,37.8492362077911,31.0973128857794,0,10,0.898648648648649
"4aaa15","SEJPU",1623063300,59.2326018769862,18.193359375,403.86,502.92,36.2089647012966,22.5572466347056,-0.32512,10,0.902027027027027
"4aaa15","SEJPU",1623063310,59.2355346679688,18.1958312988281,403.86,495.3,35.2609990170575,23.1985905136482,0,10,0.905405405405405
"4aaa15","SEJPU",1623063320,59.2385559082031,18.1983032226562,396.24,487.68,34.8685270444678,21.644435140714,0,10,0.908783783783784
"4aaa15","SEJPU",1623063330,59.2415313720703,18.2005920410156,396.24,487.68,36.4929038281739,21.5014343240479,0,10,0.912162162162162
"4aaa15","SEJPU",1623063340,59.2445658021054,18.2029250572468,403.86,495.3,38.414880711286,20.3764352138364,2.27584,10,0.915540540540541
"4aaa15","SEJPU",1623063350,59.2480572199417,18.2052928003772,419.1,518.16,40.0209658995266,17.969139740157,-0.32512,10,0.918918918918919
"4aaa15","SEJPU",1623063360,59.2513732910156,18.2074584960938,403.86,495.3,40.5236913889749,20.045249425421,-1.6256,10,0.922297297297297
"4aaa15","SEJPU",1623063370,59.2548522949219,18.210205078125,403.86,495.3,40.3272910823517,23.2945632538944,0.97536,10,0.925675675675676
"4aaa15","SEJPU",1623063380,59.2584383689751,18.2128695783944,403.86,502.92,45.2301318063664,19.2592916437672,-0.65024,10,0.929054054054054
"4aaa15","SEJPU",1623063390,59.262302204714,18.2158055798761,403.86,495.3,48.6360483511723,23.0394359799035,-1.30048,10,0.932432432432432
"4aaa15","SEJPU",1623063400,59.2665710449219,18.2192687988281,396.24,487.68,53.2269329841658,20.3616032753862,-0.32512,10,0.935810810810811
"4aaa15","SEJPU",1623063410,59.2714233398438,18.2225646972656,388.62,472.44,59.0536001792022,18.2771096092201,-0.65024,10,0.939189189189189
"4aaa15","SEJPU",1623063420,59.2766868461997,18.2252765523976,396.24,487.68,62.011311075852,13.9209603649208,0.32512,10,0.942567567567568
"4aaa15","SEJPU",1623063430,59.2819006968353,18.227644295528,396.24,487.68,64.3939235743781,12.925999124706,0,10,0.945945945945946
"4aaa15","SEJPU",1623063440,59.2878112792969,18.2301635742188,403.86,495.3,64.7831875785584,12.3807569288072,0.32512,10,0.949324324324324
"4aaa15","SEJPU",1623063450,59.2935791015625,18.2326354980469,403.86,495.3,64.066353300857,11.5806191822281,0.97536,10,0.952702702702703
"4aaa15","SEJPU",1623063460,59.2989853681144,18.2348422346444,419.1,510.54,63.058748423739,11.7682889320206,0.32512,10,0.956081081081081
"4aaa15","SEJPU",1623063470,59.3045250844147,18.2370205583243,419.1,510.54,62.451467521406,11.4024942343891,0.32512,10,0.959459459459459
"4aaa15","SEJPU",1623063480,59.3100128173828,18.2392272949219,411.48,502.92,63.058748423739,11.7682889320206,-0.65024,10,0.962837837837838
"4aaa15","SEJPU",1623063490,59.3156045170154,18.2413772056843,411.48,502.92,62.6629959265501,6.59991698191387,-0.65024,10,0.966216216216216
"4aaa15","SEJPU",1623063500,59.3208649198888,18.2411877862338,403.86,495.3,61.9921029461322,354.762523933187,-0.32512,10,0.969594594594595
"4aaa15","SEJPU",1623063510,59.3265380859375,18.2397766113281,411.48,502.92,61.7697090348798,352.342290306286,-0.65024,10,0.972972972972973
"4aaa15","SEJPU",1623063520,59.3322702181541,18.2380623653017,403.86,495.3,61.1517918763766,349.824489156957,-0.32512,10,0.976351351351351
"4aaa15","SEJPU",1623063530,59.3372955322266,18.2353820800781,358.14,457.2,59.7043236443793,341.40893227322,-4.8768,10,0.97972972972973
"4aaa15","SEJPU",1623063540,59.3423255015228,18.2317168137123,312.42,411.48,58.1776802048716,338.198590513648,-5.52704,10,0.983108108108108
"4aaa15","SEJPU",1623063550,59.3470738297802,18.2277390052532,259.08,358.14,55.0094370225785,335.112588289076,-5.20192,10,0.986486486486487
"4aaa15","SEJPU",1623063560,59.3514862060547,18.2236633300781,251.46,335.28,56.2040370557783,336.250505507133,-3.2512,10,0.989864864864865
"4aaa15","SEJPU",1623063570,59.3562911728681,18.2194045494343,228.6,320.04,57.7507786300053,334.119726329931,-0.97536,10,0.993243243243243
"4aaa15","SEJPU",1623063580,59.3609161376953,18.2149658203125,213.36,304.8,56.3662559762282,333.434948822922,-1.95072,10,0.996621621621622
"4aaa15","SEJPU",1623063590,59.3654479980469,18.2106628417969,198.12,289.56,57.0569188705624,333.203918706027,-0.97536,10,1
